,product,price,type,rating,cuisine,restaurant,lat,log
19305,huevos rotos con iberico,16.5,plato,9.2,mediterraneo,le petit,40.4259071,-3.6943526
19306,tosta de jamon iberico con tomate natural,7.1,plato,8.2,español,casa gambrinus - corazon ...,40.4444325,-3.6668846
19307,tosta de queso de cabra con cebolla caramelizada,6.6,plato,8.2,español,casa gambrinus - corazon ...,40.4444325,-3.6668846
19308,tosta de solomillo con queso brie y cebolla caramelizada,7.8,plato,8.2,español,casa gambrinus - corazon ...,40.4444325,-3.6668846
19309,entrepan de queso de cabra con anchoas,9.0,plato,8.2,español,casa gambrinus - corazon ...,40.4444325,-3.6668846
19310,"hamburguesa de carne 100% vacuno 220 g con queso, beicon crujiente, salsa bbq y pan cristal",10.7,plato,8.2,español,casa gambrinus - corazon ...,40.4444325,-3.6668846
19311,"las gemelas de casa gambrinus, la hamburguesa de rabo de toro version para compartir",16.7,plato,8.2,español,casa gambrinus - corazon ...,40.4444325,-3.6668846
19312,cachopo,12.5,plato,8.8,español,la choza de david,40.39228,-3.67929
19313,chuletillas de cordero lechal,14.0,plato,8.8,español,la choza de david,40.39228,-3.67929
19314,lubina o dorada a la espalda,14.0,plato,8.8,español,la choza de david,40.39228,-3.67929
19315,pastel de bacalao,8.95,entrante,9.5,africano,el mandela,40.417280448988,-3.7100698947906
19316,alitas de pollo a la africana,7.5,entrante,9.5,africano,el mandela,40.417280448988,-3.7100698947906
19317,koki,8.5,entrante,9.5,africano,el mandela,40.417280448988,-3.7100698947906
19318,croquetas de cebra y papaya (6 uds),10.5,entrante,9.5,africano,el mandela,40.417280448988,-3.7100698947906
19319,croquetas de cocodrilo y mango (6uds),10.5,entrante,9.5,africano,el mandela,40.417280448988,-3.7100698947906
19320,croquetas de brocoli,9.5,entrante,9.5,africano,el mandela,40.417280448988,-3.7100698947906
19321,carpaccio de cebra,11.0,entrante,9.5,africano,el mandela,40.417280448988,-3.7100698947906
19322,carpaccio de camello,11.0,entrante,9.5,africano,el mandela,40.417280448988,-3.7100698947906
19323,carpaccio de bufalo,11.95,entrante,9.5,africano,el mandela,40.417280448988,-3.7100698947906
19324,carpaccio de avestruz,11.95,entrante,9.5,africano,el mandela,40.417280448988,-3.7100698947906
19325,carpaccio cocodrilo,12.95,entrante,9.5,africano,el mandela,40.417280448988,-3.7100698947906
19326,atun rojo de almadraba,18.0,plato,8.9,andaluz,taberna almadraba,40.4260941,-3.6062546
19327,bacalao rebozado,14.0,plato,8.9,andaluz,taberna almadraba,40.4260941,-3.6062546
19328,lagarto iberico,12.0,plato,8.9,andaluz,taberna almadraba,40.4260941,-3.6062546
19331,botella de champan,16.0,bebida,8.5,gastronomico,casa sushi,40.43106,-3.677152
19335,media botella de agua,2.1,bebida,8.5,gastronomico,casa sushi,40.43106,-3.677152
19336,botella de vino,7.95,bebida,8.5,gastronomico,casa sushi,40.43106,-3.677152
19337,copa de vino,2.3,bebida,8.5,gastronomico,casa sushi,40.43106,-3.677152
19338,texturas de tomate,8.9,plato,9.2,mediterraneo,barona madrid,40.4257365,-3.7129657
19339,burrata veggie,15.5,plato,9.2,mediterraneo,barona madrid,40.4257365,-3.7129657
19340,empanada de queso,3.3,plato,8.7,americano,212 bistro,40.4299741,-3.6645337
19341,empanada de pollo,3.3,plato,8.7,americano,212 bistro,40.4299741,-3.6645337
19342,empanada de carne molida,3.3,plato,8.7,americano,212 bistro,40.4299741,-3.6645337
19343,empanada de carne mechada,3.3,plato,8.7,americano,212 bistro,40.4299741,-3.6645337
19344,solomillo de vaca gallega,22.5,plato,8.9,español,cinco jotas - jorge juan,40.4238871,-3.6863126
19345,pollo de corral al vino oloroso de jerez,14.0,plato,8.9,español,cinco jotas - jorge juan,40.4238871,-3.6863126
19346,lomo de merluza al horno,18.5,plato,8.9,español,cinco jotas - jorge juan,40.4238871,-3.6863126
19347,vieiras a la parrilla,19.0,plato,8.9,español,cinco jotas - jorge juan,40.4238871,-3.6863126
19348,tortillina de calabaza,4.0,postre,8.6,chino,ouhua,40.3924164,-3.6655263
19349,sesamo frito,4.5,postre,8.6,chino,ouhua,40.3924164,-3.6655263
19350,platano frito,2.8,postre,8.6,chino,ouhua,40.3924164,-3.6655263
19355,pollo tikka ragon jose,11.95,plato,none,indio,bombay blue san bernardino,40.4251357,-3.7101555
19356,pescado ragon jose,13.95,plato,none,indio,bombay blue san bernardino,40.4251357,-3.7101555
19357,cordero ragon jose,11.95,plato,none,indio,bombay blue san bernardino,40.4251357,-3.7101555
19358,vegetal mixta ragon jose,8.95,plato,none,indio,bombay blue san bernardino,40.4251357,-3.7101555
19359,tartar de atun con picante,16.5,entrante,8.9,japones,fuku,40.43113540065,-3.6872200965881
19360,tartar de salmon con trufa,13.95,entrante,8.9,japones,fuku,40.43113540065,-3.6872200965881
19361,sashimi variado,24.0,entrante,8.9,japones,fuku,40.43113540065,-3.6872200965881
19362,samosa,2.5,entrante,8.4,indio,megha halal cuisine,40.4092177,-3.7019326
19363,tandoori chicken,5.5,entrante,8.4,indio,megha halal cuisine,40.4092177,-3.7019326
19364,singara,2.2,entrante,8.4,indio,megha halal cuisine,40.4092177,-3.7019326
19365,carnitas,15.0,plato,8.7,mexicano,la venganza de malinche -...,40.4189791,-3.7013859
19366,pescado a la veracruzana,12.0,plato,8.7,mexicano,la venganza de malinche -...,40.4189791,-3.7013859
19367,tampiqueña,15.0,plato,8.7,mexicano,la venganza de malinche -...,40.4189791,-3.7013859
19368,cochinita,15.0,plato,8.7,mexicano,la venganza de malinche -...,40.4189791,-3.7013859
19369,pastor,15.0,plato,8.7,mexicano,la venganza de malinche -...,40.4189791,-3.7013859
19374,"con pesto di zucchine, gamberi e pecorino",12.5,plato,9.2,italiano,piccolo diavolo,40.4114549,-3.6955655
19375,lubina al horno,39.7,plato,8.9,marisqueria,marisqueria mendez,40.418270805371,-3.6746299266815
19376,solomillo al ajillo,21.0,plato,8.9,marisqueria,marisqueria mendez,40.418270805371,-3.6746299266815
19377,lenguado a la plancha,19.0,plato,8.9,marisqueria,marisqueria mendez,40.418270805371,-3.6746299266815
19378,cheescake,2.5,postre,none,español,las bridas,40.4382638,-3.6927586
19379,fruta del tiempo,2.5,postre,none,español,las bridas,40.4382638,-3.6927586
19380,tarta de manzana,2.5,postre,none,español,las bridas,40.4382638,-3.6927586
19381,"ensalada de espinacas, virutas de jamon, piñones y queso de cabra",10.9,plato,7.8,arroceria,marques madrid,40.4299242,-3.7190549
19382,ensalada de cogollos con bonito y anchoas,11.2,plato,7.8,arroceria,marques madrid,40.4299242,-3.7190549
19383,escalibada mallorquina,8.9,plato,7.8,arroceria,marques madrid,40.4299242,-3.7190549
19397,helado artesano,6.5,postre,8.3,mediterraneo,cafe del rey,40.4222884,-3.7189063
19398,meloso de nutella,7.0,postre,8.3,mediterraneo,cafe del rey,40.4222884,-3.7189063
19399,espuma de fruta de la pasion,5.5,postre,8.3,mediterraneo,cafe del rey,40.4222884,-3.7189063
19400,rabo de toro,16.0,plato,9.4,español,divino tinto,40.392217,-3.69163
19401,corazones de alcachofas con huevo y jamon,12.5,plato,9.4,español,divino tinto,40.392217,-3.69163
19402,cecina de leon con pan tostado y almendras secas,16.0,plato,9.4,español,divino tinto,40.392217,-3.69163
19403,vieiras a la plancha con crema de apionabo,16.0,plato,9.4,español,divino tinto,40.392217,-3.69163
19406,cafe,1.4,bebida,9.2,internacional,dog & fox urban kitchen,40.4320193,-3.7149922
19409,botella de vino,12.0,bebida,9.2,internacional,dog & fox urban kitchen,40.4320193,-3.7149922
19410,copa de vino,2.5,bebida,9.2,internacional,dog & fox urban kitchen,40.4320193,-3.7149922
19411,torrija de pan brioche con helado de pistacho,4.5,postre,8.9,none,ls fusion,40.4294873,-3.6719293
19412,bizcocho de zanahoria con chocolate blanco y crema de queso,4.5,postre,8.9,none,ls fusion,40.4294873,-3.6719293
19413,tarta de la abuela con base de galleta oreo y compota de arandanos,4.5,postre,8.9,none,ls fusion,40.4294873,-3.6719293
19414,"crujiente de platano, chocolate y curcuma con helado de yogur",4.5,postre,8.9,none,ls fusion,40.4294873,-3.6719293
19417,natillas caseras,4.0,postre,none,español,osine,40.419487674926,-3.677690029144287
19418,arroz con leche,4.0,postre,none,español,osine,40.419487674926,-3.677690029144287
19419,"tartas (queso con arandanos, santiago)",4.0,postre,none,español,osine,40.419487674926,-3.677690029144287
19420,"carpaccio de picaña con aceite de oliva, pimienta y ruccula",14.0,entrante,8.8,mediterraneo,soma - hotel vincci soma,40.424892168471,-3.6782400608063
19421,"ensalada de hojas frescas con langostinos y aguacate, citricos y aliño thai",17.0,entrante,8.8,mediterraneo,soma - hotel vincci soma,40.424892168471,-3.6782400608063
19422,curry rojo tailandes de gambas y verduras con leche de coco,20.0,entrante,8.8,mediterraneo,soma - hotel vincci soma,40.424892168471,-3.6782400608063
19423,"tartar de atun con guacamole, mahonesa de mango y chutney de papaya",21.0,entrante,8.8,mediterraneo,soma - hotel vincci soma,40.424892168471,-3.6782400608063
19424,jamon iberico,18.0,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19425,queso de oveja,12.0,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19426,lomo iberico,18.0,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19427,chorizo a la brasa,8.5,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19428,lacon a la gallega,10.5,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19429,callos a la madrileña,12.0,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19430,oreja a la plancha,9.5,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19431,calamares a la romana,9.5,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19432,"croquetas de bacalao, pollo o jamon",9.5,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19433,ensaladilla rusa,7.5,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19434,ensalada mixta de la casa,7.5,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19435,huevos estrellados con jamon ibericoy padron,9.5,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19436,champiñon al ajillo con jamon,9.0,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19437,parrillada de verduras naturales,10.0,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19438,pulpo a la gallega,16.5,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19439,pulpo con gambas,18.0,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19440,pimiento de padron,8.5,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19441,patatas bravas o ali-oli,5.5,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19442,patatas mixtas ( bravas y ali-oli),8.5,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19443,tortilla española ( pincho),2.8,plato,none,mediterraneo,sofia,40.4115253,-3.6976936
19444,bolitas gelatinosas en licor de arroz y azucar moreno,3.9,postre,9.5,chino,don hot pot madrid,40.4193009,-3.7091182
19445,postre casero con bas de taro y gelatina de hierba china,4.5,postre,9.5,chino,don hot pot madrid,40.4193009,-3.7091182
19446,pudin de coco,2.5,postre,9.5,chino,don hot pot madrid,40.4193009,-3.7091182
19447,"pizza de ternera, bacon y cebolla crujiente con queso cheddar fundido y salsa barbacoa",10.5,plato,8.9,mediterraneo,cafe europa,40.40264,-3.70998
19448,"rosbif de ternera con mezcla de lechugas, tomate natural y salsa de mostaza verde",10.2,plato,8.9,mediterraneo,cafe europa,40.40264,-3.70998
19449,"hamburguesa con queso gorgonzola, nueces, manzana caramelizada y rucula",11.9,plato,8.9,mediterraneo,cafe europa,40.40264,-3.70998
19453,hamburguesa de vacuno,8.5,plato,8.4,español,la fabula,40.3616053,-3.7575948
19454,hamburguesa de buey,9.0,plato,8.4,español,la fabula,40.3616053,-3.7575948
19455,sepia a la plancha,10.0,plato,8.4,español,la fabula,40.3616053,-3.7575948
19460,cafe,1.6,bebida,8.4,none,la mafia se sienta a la m...,40.4798322,-3.707023
19462,media botella de agua,1.95,bebida,8.4,none,la mafia se sienta a la m...,40.4798322,-3.707023
19463,botella de vino,8.95,bebida,8.4,none,la mafia se sienta a la m...,40.4798322,-3.707023
19464,copa de vino,1.75,bebida,8.4,none,la mafia se sienta a la m...,40.4798322,-3.707023
19465,atun,8.0,plato,none,japones,sushi and beer,40.4020666,-3.6784811
19466,salmon,6.0,plato,none,japones,sushi and beer,40.4020666,-3.6784811
19467,pez escolar y trufa,8.0,plato,none,japones,sushi and beer,40.4020666,-3.6784811
19468,lubina,7.0,plato,none,japones,sushi and beer,40.4020666,-3.6784811
19469,"mediterranea con mozzarella, cherry, pesto, mais, carciofini e basilico",9.5,plato,9.2,italiano,piccolo diavolo,40.4114549,-3.6955655
19470,"contadina: lattuga, rucola, parmigiano, pere, mandorle, pomodorini secchi e miele",9.0,plato,9.2,italiano,piccolo diavolo,40.4114549,-3.6955655
19471,berenjena y picadillo de pollo con salsa de miso rojo,8.5,entrante,9.6,japones,miyama castellana,40.4357019,-3.6896704
19472,"rollo de buey wagyu , cebollino & setas. (salsa teriyaki)",13.0,entrante,9.6,japones,miyama castellana,40.4357019,-3.6896704
19473,salteado de setas japonesas & espinacas,8.3,entrante,9.6,japones,miyama castellana,40.4357019,-3.6896704
19474,kyuri wakame (pepino & algas) salsa tozazu,6.5,entrante,9.6,japones,miyama castellana,40.4357019,-3.6896704
19475,huevas de salmon & vieira con mizorezu (pepino y vinagre),9.8,entrante,9.6,japones,miyama castellana,40.4357019,-3.6896704
19476,tartar de atun picante,16.5,entrante,9.6,japones,miyama castellana,40.4357019,-3.6896704
19477,mini spring roll de langostinos,7.5,entrante,9.6,japones,miyama castellana,40.4357019,-3.6896704
19478,albondigas de pulpo cantabrico,9.0,entrante,9.6,japones,miyama castellana,40.4357019,-3.6896704
19479,surimi de langostino de huelva (2pieza),6.6,entrante,9.6,japones,miyama castellana,40.4357019,-3.6896704
19480,boqueron al nanban (4piezas),8.0,entrante,9.6,japones,miyama castellana,40.4357019,-3.6896704
19481,tarrina de cochinillo,15.0,plato,none,español,la bonne vie,40.4233755,-3.70373
19482,falso rissotto de calabaza,7.0,plato,none,español,la bonne vie,40.4233755,-3.70373
19483,migas de quinoa,7.0,plato,none,español,la bonne vie,40.4233755,-3.70373
19484,quiche del dia,5.0,plato,none,español,la bonne vie,40.4233755,-3.70373
19485,ventresca de atun con escalivada caliente de tomate y puerros confitados,10.0,plato,none,español,la bonne vie,40.4233755,-3.70373
19486,tataky de atun con alga wakame,15.0,plato,none,español,la bonne vie,40.4233755,-3.70373
19487,ensalada wakame,3.5,plato,9.2,vietnamita,mr. vu,40.46511,-3.6976807
19488,ensalada de salmon,4.5,plato,9.2,vietnamita,mr. vu,40.46511,-3.6976807
19489,ensalada de atun,5.2,plato,9.2,vietnamita,mr. vu,40.46511,-3.6976807
19490,ensalada de ternera,4.5,plato,9.2,vietnamita,mr. vu,40.46511,-3.6976807
19497,cafe,2.0,bebida,8.9,mediterraneo,real talent cafe,40.4172714,-3.7104144
19499,media botella de agua,1.5,bebida,8.9,mediterraneo,real talent cafe,40.4172714,-3.7104144
19501,copa de vino,3.0,bebida,8.9,mediterraneo,real talent cafe,40.4172714,-3.7104144
19502,"chocohuete (crema de chocolate, bizcocho de cacahuete y cacao amargo)",6.0,postre,9.2,mediterraneo,calicanto madrid,40.4257261,-3.6948735
19503,tarta de queso idiazabal ahumado y ricota con helado de dulce de leche,5.5,postre,9.2,mediterraneo,calicanto madrid,40.4257261,-3.6948735
19504,"tarta de limon, merengue, crujiente de naranja y helado cremoso",6.0,postre,9.2,mediterraneo,calicanto madrid,40.4257261,-3.6948735
19505,nuggets pollo,8.95,entrante,8.4,americano,tony roma´s - torrejon,40.4578918,-3.4697448
19506,nachos,8.45,entrante,8.4,americano,tony roma´s - torrejon,40.4578918,-3.4697448
19507,onion rings,7.45,entrante,8.4,americano,tony roma´s - torrejon,40.4578918,-3.4697448
19508,botella de champan,62.0,bebida,9.2,marroqui,al - mounia,40.42215,-3.69054
19510,cafe,2.8,bebida,9.2,marroqui,al - mounia,40.42215,-3.69054
19511,botella de agua,3.5,bebida,9.2,marroqui,al - mounia,40.42215,-3.69054
19512,media botella de agua,2.7,bebida,9.2,marroqui,al - mounia,40.42215,-3.69054
19513,botella de vino,18.0,bebida,9.2,marroqui,al - mounia,40.42215,-3.69054
19514,copa de vino,4.0,bebida,9.2,marroqui,al - mounia,40.42215,-3.69054
19522,helado de te verde,5.4,postre,8.6,japones,nippon 2,40.419792614921,-3.6983098983765
19523,helado de sesamo,5.4,postre,8.6,japones,nippon 2,40.419792614921,-3.6983098983765
19524,tarta casera de chocolate,5.4,postre,8.6,japones,nippon 2,40.419792614921,-3.6983098983765
19525,nuestra ensaladilla,9.9,entrante,8.5,none,san mateo circus,40.4250476,-3.7001177
19526,ensaladilla con lomitos de ventresca,12.9,entrante,8.5,none,san mateo circus,40.4250476,-3.7001177
19527,jamon iberico de bellota,18.9,entrante,8.5,none,san mateo circus,40.4250476,-3.7001177
19528,"tabla de quesos ( con nueces , orejones y compota )",13.9,entrante,8.5,none,san mateo circus,40.4250476,-3.7001177
19529,"burrata fresca sobre salmorejo , rucula , tomate deshidratado y sal negra",12.9,entrante,8.5,none,san mateo circus,40.4250476,-3.7001177
19530,"tomate circus ( mango , aguacate , papaya y piñones )",12.9,entrante,8.5,none,san mateo circus,40.4250476,-3.7001177
19531,lomos de sardina al punto de sal sobre ajoblanco,12.9,entrante,8.5,none,san mateo circus,40.4250476,-3.7001177
19532,pulpo sobre emulsion de patata,17.9,entrante,8.5,none,san mateo circus,40.4250476,-3.7001177
19533,albondigas de gallina y poularda,13.9,entrante,8.5,none,san mateo circus,40.4250476,-3.7001177
19534,"hamburguesa distinto , con pan de tomate , mayonesa de albahaca y scamorza gratinado",8.9,entrante,8.5,none,san mateo circus,40.4250476,-3.7001177
19535,paquito de cordero con recula y provolone,5.9,entrante,8.5,none,san mateo circus,40.4250476,-3.7001177
19536,helado al pistacho con daditos al amaretto en gelatina dulce,7.5,postre,9.6,frances,la esquina del real,40.417280448988,-3.710410118103
19537,de chocolate negro con trocitos de piel de naranja,7.0,postre,9.6,frances,la esquina del real,40.417280448988,-3.710410118103
19538,arepitas (ud),2.0,entrante,9.3,latino,macuto restobar,40.425632,-3.7050932
19539,cubito de alitas de pollo picantes,6.5,entrante,9.3,latino,macuto restobar,40.425632,-3.7050932
19540,tequeños con guacamole,5.0,entrante,9.3,latino,macuto restobar,40.425632,-3.7050932
19541,fritos de batata,5.0,entrante,9.3,latino,macuto restobar,40.425632,-3.7050932
19542,tacos del dia (ud),2.0,entrante,9.3,latino,macuto restobar,40.425632,-3.7050932
19543,nachos macuto,10.5,entrante,9.3,latino,macuto restobar,40.425632,-3.7050932
19544,botella de champan,40.0,bebida,9.3,mediterraneo,beker 6,40.4360883,-3.6870974
19545,copa de champan,5.0,bebida,9.3,mediterraneo,beker 6,40.4360883,-3.6870974
19546,cafe,2.0,bebida,9.3,mediterraneo,beker 6,40.4360883,-3.6870974
19548,media botella de agua,2.0,bebida,9.3,mediterraneo,beker 6,40.4360883,-3.6870974
19549,botella de vino,7.5,bebida,9.3,mediterraneo,beker 6,40.4360883,-3.6870974
